Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Earring design (product.metafields.shopify.earring-design),Fabric (product.metafields.shopify.fabric),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Ring design (product.metafields.shopify.ring-design),Scarf/Shawl style (product.metafields.shopify.scarf-shawl-style),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
takshashila-paithani-saree,,,,,,,,,7,,,,,,,,"",0.0,shopify,4,deny,manual,1365.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0073.jpg?v=1749565076,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0073.jpg?v=1749565076,kg,,1050.00,
takshashila-paithani-saree,,,,,,,,,8,,,,,,,,"",0.0,shopify,5,deny,manual,1365.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0072.jpg?v=1749565075,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0072.jpg?v=1749565075,kg,,1050.00,
takshashila-paithani-saree,,,,,,,,,9,,,,,,,,"",0.0,shopify,5,deny,manual,1365.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0071.jpg?v=1749565075,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0071.jpg?v=1749565075,kg,,1050.00,
takshashila-paithani-saree,,,,,,,,,10,,,,,,,,"",0.0,shopify,5,deny,manual,1365.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0070.jpg?v=1749565075,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0070.jpg?v=1749565075,kg,,1050.00,
takshashila-paithani-saree,,,,,,,,,11,,,,,,,,"",0.0,shopify,5,deny,manual,1365.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0069.jpg?v=1749565075,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0069.jpg?v=1749565075,kg,,1050.00,
takshashila-paithani-saree,,,,,,,,,12,,,,,,,,"",0.0,shopify,5,deny,manual,1365.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0068.jpg?v=1749565075,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0068.jpg?v=1749565075,kg,,1050.00,
takshashila-paithani-saree,,,,,,,,,13,,,,,,,,"",0.0,shopify,5,deny,manual,1365.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0066.jpg?v=1749565075,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0066.jpg?v=1749565075,kg,,1050.00,
takshashila-paithani-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0065.jpg?v=1749565367,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takshashila-paithani-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0067.jpg?v=1749565366,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takshashila-paithani-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0081.jpg?v=1749565367,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takshashila-paithani-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0082.jpg?v=1749565367,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takshashila-paithani-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0083.jpg?v=1749565367,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takshashila-paithani-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0084.jpg?v=1749565367,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
takshashila-paithani-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0085.jpg?v=1749565367,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pure-paithani-banarasi-silk-saree,Pure Paithani Banarasi Silk Saree,<p>🌻Pure paithani type Banarasi silk sarees<br>🌻With golden zari weaving meenakari peacock design all over the saree <br>🌻Meenakari weaving border <br>🌻Meenakari weaving rich pallu <br>🌻With running blouse</p>,Nirchal,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas,Womens Sarees,"",true,Color,1,,,,,,,,"",0.0,shopify,5,deny,manual,1755.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0058.jpg?v=1749564468,1,"",false,,,,,,,,,,,,,,,,,,,,,,silk,,,,,,,,,,,,female,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0058.jpg?v=1749564468,kg,,1350.00,active
pure-paithani-banarasi-silk-saree,,,,,,,,,2,,,,,,,,"",0.0,shopify,5,deny,manual,1755.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0057.jpg?v=1749564468,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0057.jpg?v=1749564468,kg,,1350.00,
pure-paithani-banarasi-silk-saree,,,,,,,,,3,,,,,,,,"",0.0,shopify,5,deny,manual,1755.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0056.jpg?v=1749564469,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0056.jpg?v=1749564469,kg,,1350.00,
pure-paithani-banarasi-silk-saree,,,,,,,,,4,,,,,,,,"",0.0,shopify,5,deny,manual,1755.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0060.jpg?v=1749564468,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0060.jpg?v=1749564468,kg,,1350.00,
pure-paithani-banarasi-silk-saree,,,,,,,,,5,,,,,,,,"",0.0,shopify,5,deny,manual,1755.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0059.jpg?v=1749564468,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0059.jpg?v=1749564468,kg,,1350.00,
pure-paithani-banarasi-silk-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0061.jpg?v=1749564469,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pure-paithani-banarasi-silk-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0062.jpg?v=1749564469,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pure-paithani-banarasi-silk-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0063.jpg?v=1749564469,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pure-paithani-banarasi-silk-saree,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0064.jpg?v=1749564468,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft-silk-saree-with-zari-weaving,Soft Silk Saree with Zari Weaving,"<p>Soft silk saree with zari weaving small motifs design all over the saree &amp; zari weaving<br>Rich pallu Zari weaving contrast border <br>Tassels attached at Pallu end  </p>
<p>Blouse :- Soft silk weaving beautiful brocade blouse piece </p>",Nirchal,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas,Womens Sarees,"",true,Color,1,,,,,,,,"",0.0,shopify,5,deny,manual,1885.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0049.jpg?v=1749563994,1,"",false,,,,,,,,,,,,,,,,,,,,,,silk,,,,,,,,,,,,female,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0049.jpg?v=1749563994,kg,,1450.00,active
soft-silk-saree-with-zari-weaving,,,,,,,,,2,,,,,,,,"",0.0,shopify,5,deny,manual,1885.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0050.jpg?v=1749563994,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0050.jpg?v=1749563994,kg,,1450.00,
soft-silk-saree-with-zari-weaving,,,,,,,,,3,,,,,,,,"",0.0,shopify,5,deny,manual,1885.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0051.jpg?v=1749563994,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0051.jpg?v=1749563994,kg,,1450.00,
soft-silk-saree-with-zari-weaving,,,,,,,,,4,,,,,,,,"",0.0,shopify,5,deny,manual,1885.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0052.jpg?v=1749563994,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0052.jpg?v=1749563994,kg,,1450.00,
soft-silk-saree-with-zari-weaving,,,,,,,,,5,,,,,,,,"",0.0,shopify,5,deny,manual,1885.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0053.jpg?v=1749563994,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0053.jpg?v=1749563994,kg,,1450.00,
soft-silk-saree-with-zari-weaving,,,,,,,,,6,,,,,,,,"",0.0,shopify,5,deny,manual,1885.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0054.jpg?v=1749563994,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0054.jpg?v=1749563994,kg,,1450.00,
soft-silk-saree-with-zari-weaving,,,,,,,,,7,,,,,,,,"",0.0,shopify,5,deny,manual,1885.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0055.jpg?v=1749563994,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250610-WA0055.jpg?v=1749563994,kg,,1450.00,
pure-original-dola-silk-saree,Pure Original Dola Silk Saree,"<p>Original saree only same border</p>
<p>Pure Dola silk with jacquard border same as original border only</p>
<p>Pure and premium dola silk only</p>
<p>Running blouse same as photo original border</p>",Nirchal,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas,Womens Sarees,"",true,Color,1,,,,,,,,"",0.0,shopify,5,deny,manual,1200.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0025.jpg?v=1749479474,1,"",false,,,,,,,,,,,,,,,,,,,,,,silk,,,,,,,,,,,,female,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0025.jpg?v=1749479474,kg,,750.00,active
pure-original-dola-silk-saree,,,,,,,,,2,,,,,,,,"",0.0,shopify,5,deny,manual,1200.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0027.jpg?v=1749479474,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0027.jpg?v=1749479474,kg,,750.00,
pure-original-dola-silk-saree,,,,,,,,,3,,,,,,,,"",0.0,shopify,5,deny,manual,1200.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0028.jpg?v=1749479474,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0028.jpg?v=1749479474,kg,,750.00,
pure-original-dola-silk-saree,,,,,,,,,4,,,,,,,,"",0.0,shopify,5,deny,manual,1200.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0026.jpg?v=1749479474,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0026.jpg?v=1749479474,kg,,750.00,
pure-original-dola-silk-saree,,,,,,,,,5,,,,,,,,"",0.0,shopify,5,deny,manual,1200.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0023.jpg?v=1749479474,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0023.jpg?v=1749479474,kg,,750.00,
designers-kurti-pant-dupatta-set-2,Designers Kurti Pant Dupatta Set,"<p>Launching New Designers Kurti Pant Dupatta Set</p>
<p>✨FABRIC: Premium Roman Silk </p>
<p>✨COLOUR: Cherry </p>
<p>✨DUPATTA : Heavy Quality Nylon Muslin Jaccard With Latkan (2.30 Mtr)        </p>
<p>✨WORK : Hand Work </p>
<p>✨INNER : Cotton Inner (Full)</p>
<p>✨SIZE: M-38, L-40, XL-42, XXL-44</p>
<p>The Colour May Vary Slightly From The Picture Due To Lighting Condition</p>",Nirchal,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Womens Kurta Sets,"",true,Size,m,product.metafields.shopify.size,,,,,,,"",0.0,shopify,5,deny,manual,1625.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0022.jpg?v=1749479035,1,"",false,,,,,,,,,,,,,,,,,,red,,,,silk; cotton; nylon,,,,,,,,,m; l; xl; 2xl,,,female,,,kg,,1250.00,active
designers-kurti-pant-dupatta-set-2,,,,,,,,,l,,,,,,,,"",0.0,shopify,5,deny,manual,1625.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0018.jpg?v=1749479054,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1250.00,
designers-kurti-pant-dupatta-set-2,,,,,,,,,xl,,,,,,,,"",0.0,shopify,5,deny,manual,1625.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0019.jpg?v=1749479054,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1250.00,
designers-kurti-pant-dupatta-set-2,,,,,,,,,2xl,,,,,,,,"",0.0,shopify,5,deny,manual,1625.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0020.jpg?v=1749479054,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1250.00,
designers-kurti-pant-dupatta-set-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0021.jpg?v=1749479055,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
designers-kurti-pant-dupatta-set-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0024.jpg?v=1749479055,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heavy-embroidery-designer-saree,Heavy Embroidery Designer Saree,"<p>Fabric:- Pure soft shiny silk fabric </p>
<p>Work:-  Heavy embroidery work border with cutwork + swarovski work on all over saree</p>
<p>Blouse:- Running silk with border work<br></p>",Nirchal,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas,Womens Sarees,"",true,Color,1,,,,,,,,"",0.0,shopify,5,deny,manual,1560.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0017.jpg?v=1749478405,1,"",false,,,,,,,,,,,,,,,,,,,,,,silk,,,,,,,,,,,,female,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0017.jpg?v=1749478405,kg,,,active
heavy-embroidery-designer-saree,,,,,,,,,2,,,,,,,,"",0.0,shopify,5,deny,manual,1560.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0016.jpg?v=1749478405,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0016.jpg?v=1749478405,kg,,,
heavy-embroidery-designer-saree,,,,,,,,,3,,,,,,,,"",0.0,shopify,5,deny,manual,1560.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0015.jpg?v=1749478405,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0015.jpg?v=1749478405,kg,,,
heavy-embroidery-designer-saree,,,,,,,,,4,,,,,,,,"",0.0,shopify,5,deny,manual,1560.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0014.jpg?v=1749478405,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0014.jpg?v=1749478405,kg,,,
heavy-embroidery-designer-saree,,,,,,,,,5,,,,,,,,"",0.0,shopify,5,deny,manual,1560.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0013.jpg?v=1749478405,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0013.jpg?v=1749478405,kg,,,
heavy-embroidery-designer-saree,,,,,,,,,6,,,,,,,,"",0.0,shopify,5,deny,manual,1560.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0011.jpg?v=1749478405,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0011.jpg?v=1749478405,kg,,,
navratri-special-pure-cotton-lehenga-choli,Navratri Special Pure Cotton Lehenga Choli,"<p>Navratri Special Pure Cotton Lehenga Choli with 6 Meter Big Flair</p>
<p><strong>Choli</strong><br>Fabric:- Pure Cotton<br>Work:- Foil Print <br>Inner:- Micro Cotton<br>Cups:- Yes<br>Size:- M upto L margin; XL upto 2XL margin (Fully Stitched)</p>
<p><strong>Lehenga</strong><br>Fabric:- Pure Cotton<br>Work:- Ribbon Lace Work<br>Inner:- Micro Cotton<br>Flair:- 6 Meter<br>Size:- 44 <br>Canvas Patta</p>
<p><strong>Dupatta</strong><br>Fabric:- Pure Cotton<br>Size:- 2.30 Meter<br>Work:- Gamthi With 4 Side lace  Border</p>",Nirchal,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas,Womens Lehenga Choli,"",true,Title,Default Title,,,,,,,,"",1500.0,shopify,5,deny,manual,2340.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0009.jpg?v=1749474964,1,"",false,,,,,,,,,,,,,,,,,,,,,,cotton,,,,,,,,,,,,female,,,kg,,1800.00,active
navratri-special-pure-cotton-lehenga-choli,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0006.jpg?v=1749474987,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
navratri-special-pure-cotton-lehenga-choli,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0007.jpg?v=1749474987,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
navratri-special-pure-cotton-lehenga-choli,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0008.jpg?v=1749474987,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
navratri-special-pure-cotton-lehenga-choli,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0010.jpg?v=1749474987,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
navratri-special-pure-cotton-lehenga-choli,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250609-WA0012.jpg?v=1749474987,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi-gaji-silk-designer-chaniya-choli-with-heavy-aari-work,Semi Gaji Silk Designer Chaniya Choli With Heavy Aari Work,"<p>💃Navratri Chaniya Choli💃</p>
<p>Semi Gaji Silk Designer Chaniya Choli With Heavy Aari Work</p>
<p>40/42 Size Waist and Length </p>
<p>6-7 Meter Flair Stichhed Chaniya Choli With Aari Mirror Work </p>
<p>L Size Ready Blouse With Margin<br>Blouse Size Upto 40</p>
<p>Semi Gaji Silk Aari Work Dupatta (2.5 Mtr)</p>
<p>Limited Stock<br></p>",Nirchal,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Womens Lehenga Choli,"",true,Color,1,,,,,,,,"",0.0,shopify,5,deny,manual,2999.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/chan16.jpg?v=1751975161,1,Woman in a yellow saree dancing with lights in the background,false,,,,,,,,,,,,,,,,,,,,,,silk,,,,,,,,,,,,female,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250608-WA0026.jpg?v=1751975161,kg,,2300.00,active
semi-gaji-silk-designer-chaniya-choli-with-heavy-aari-work,,,,,,,,,2,,,,,,,,"",0.0,shopify,5,deny,manual,2999.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250608-WA0026.jpg?v=1751975161,2,Blue and yellow saree with intricate patterns on a marble surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250608-WA0025.jpg?v=1751975161,kg,,2300.00,
semi-gaji-silk-designer-chaniya-choli-with-heavy-aari-work,,,,,,,,,3,,,,,,,,"",0.0,shopify,5,deny,manual,2999.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250608-WA0025.jpg?v=1751975161,3,Pink saree with gold border on a marble floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/chan16.jpg?v=1751975161,kg,,2300.00,
semi-gaji-silk-designer-chaniya-choli-with-heavy-aari-work,,,,,,,,,4,,,,,,,,"",0.0,shopify,5,deny,manual,2999.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250608-WA0023.jpg?v=1751975161,4,Yellow saree with gold border on a mannequin against a neutral background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250608-WA0024.jpg?v=1751975161,kg,,2300.00,
semi-gaji-silk-designer-chaniya-choli-with-heavy-aari-work,,,,,,,,,5,,,,,,,,"",0.0,shopify,5,deny,manual,2999.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250608-WA0024.jpg?v=1751975161,5,Maroon saree with gold border on a mannequin against a neutral background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250608-WA0022.jpg?v=1751975161,kg,,2300.00,
